,tweet,created_at
2064,"Facebook's George Soros scandal is revealing of the company's larger problems: The instinct to attack critics and leadership's crippling obsession with optics instead of outcomes, writes @cwarzel https://www.buzzfeednews.com/article/charliewarzel/facebook-soros-scandal-research?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543891200000
2065,The songs of whales near the Antarctic have been changing over the past two decades and a new study has suggested that climate change might be responsible https://www.buzzfeed.com/elfyscott/whales-are-changing-the-pitch-of-their-songs-and-scientists?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543890180000
2066,"Still have an iTunes match subscription but are afraid of losing your music? As long as you download all your iCloud Music Library songs to a computer, they’re safe https://www.buzzfeednews.com/article/nicolenguyen/how-to-cancel-itunes-match-save-music-library?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543890000000
2067,President Trump and first lady Melania Trump pay their respects to George H.W. Bush  (📷: @GettyImages) pic.twitter.com/oa6k9K51lg,1543888856000
2068,"Tumblr will ban adult content, including photos and GIFs of “explicit sexual content and nudity,” starting on Dec. 17 https://www.buzzfeednews.com/article/remysmidt/tumblr-ban-porn-adult-content?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543888800000
2069,"From “Legally Blonde” to “10 Things I Hate About You,” meet the women responsible for the most iconic teen romance comedies 👯 https://www.buzzfeednews.com/article/alannabennett/legally-blonde-10-things-i-hate-about-you-women?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543887600000
2070,A group of fraternities and sororities said the Ivy League school’s policy gives students more freedom to join the Ku Klux Klan than an all-male or all-female social club https://www.buzzfeednews.com/article/tylerkingkade/harvard-lawsuit-sexism-fraternities-sororities?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543886401000
2071,Google removed two popular Cheetah Mobile and Kika Tech apps from its Play store today after finding “deceptive and malicious behavior” that was first outlined in a @BuzzFeedNews report https://www.buzzfeednews.com/article/craigsilverman/google-removes-cheetah-kika-apps?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543885200000
2072,"A New Zealand woman who launched a racial discrimination complaint in Australia over her coworkers nicknaming her ""Kiwi"" has lost her case https://www.buzzfeed.com/lanesainty/new-zealand-woman-kiwi-racial-discrimination-case?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543884000000
2073,People are angry after Amazon shared this local news story about a delivery driver losing weight https://www.buzzfeednews.com/article/remysmidt/amazon-flex-woman-lose-weight-jackie-crow?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543882920000
2074,"The political operative at the center of North Carolina's election controversy ""works for everybody's campaign,"" according to a local sheriff who paid him thousands of dollars to work on his successful reelection run this year https://www.buzzfeednews.com/article/tasneemnashrulla/north-carolina-absentee-ballots-fraud-allegations?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543882009000
2075,"Netflix says ""Friends"" isn't going anywhere in 2019 after fans freaked out https://www.buzzfeednews.com/article/krystieyandoli/friends-leaving-netflix-2019?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543880866000
2076,Here's what Christmas shopping looked like in the 90s 🎄 https://www.buzzfeednews.com/article/gabrielsanchez/this-is-what-christmas-shopping-looked-like-in-the-90s?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/93uJygSSZL,1543879737000
2077,Americans living in poorer neighborhoods wait longer for ambulances than those in wealthier areas https://www.buzzfeednews.com/article/laurenstrapagiel/ambulances-take-longer-poor-neighborhoods?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543878291000
2078,"Trump says he’s negotiating a deal for China to address a promise it made to Obama, and broke: to stop hacking and stealing information from American businesses to give to Chinese ones https://www.buzzfeednews.com/article/kevincollier/china-hacking-trump-obama-talks?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543877100000
2079,People are furious that a soccer player was asked if she could twerk after winning a major award  https://www.buzzfeednews.com/article/hayesbrown/ada-hegerberg-twerk-ballon-dor-martin-solveig?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/hrgWVkyOck,1543876140000
2080,"From “Legally Blonde” to “10 Things I Hate About You,” meet the women responsible for the most iconic teen romance comedies 👯  https://www.buzzfeednews.com/article/alannabennett/legally-blonde-10-things-i-hate-about-you-women?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543875720000
2081,"Several fraternities and sororities are suing Harvard University over its restrictions on students joining off-campus single-sex social groups, saying the rule aimed at combating sexism is itself sexist  https://www.buzzfeednews.com/article/tylerkingkade/harvard-lawsuit-sexism-fraternities-sororities?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543874005000
2082,A Florida deputy who wore a QAnon conspiracy theory patch while greeting Mike Pence was kicked off his department's SWAT team https://www.buzzfeednews.com/article/salvadorhernandez/pence-deputy-qanon-conspiracy-patch-punished?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543871944000
2083,"An honor guard carries the casket of former president George H.W. Bush on its way to the US Capitol, where it will lie in state (📸: Getty Images) pic.twitter.com/08kHKYAyUI",1543871568000
2084,A daily breakdown of what’s happening in the world that you can actually understand 👍  Sign up for our morning newsletter  https://bzfd.it/2yR6A3k ,1543869960000
2085,"Tumblr will ban adult content, including photos and GIFs of “explicit sexual content and nudity,” starting on Dec. 17 https://www.buzzfeednews.com/article/remysmidt/tumblr-ban-porn-adult-content?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543869234000
2086,"Climate change is literally the biggest story on the planet — but it still receives relatively irregular coverage from the big cable TV networks, CNN, Fox News, and MSNBC https://www.buzzfeednews.com/article/stevenperlberg/climate-change-cable-news-coverage?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543867344000
2087,"Tumblr says it will ban adult content, including ""explicit sexual content and nudity,"" starting December 17  https://www.buzzfeednews.com/article/remysmidt/tumblr-ban-porn-adult-content?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543863830000
2088,"Employees at high-end British clothing company Ted Baker launched a petition to end a ""culture of forced hugging"" https://www.buzzfeednews.com/article/mbvd/ted-baker-forced-hugging-petition?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543862884000
2089,"Pete Davidson, after his split with Ariana Grande, posted a candid Instagram about getting bullied and being suicidal.   ""I'm trying to understand how when something happens to a guy the whole entire world just trashes him..."" https://www.buzzfeednews.com/article/krystieyandoli/pete-davidson-after-split-with-ariana-grande-posts-candid?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543860509000
2090,A college student thought she was in bed with her boyfriend — but it was a man pretending to be him. A jury said it wasn't rape. https://www.buzzfeednews.com/article/davidmack/rape-fraud-consent-purdue-abigail-finney-joyce-short-grant?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543859459000
2091,"""Marriage should be the icing on the cake,"" but @mainohustlehard says don't expect it to change who a person is 💍  Catch #HellaOpinions Wednesdays at 9 pm ET — right here on Twitter. pic.twitter.com/WqUE9P5FQB",1543859040000
2092,"Cardi B was a no-show at a court appearance stemming from an incident at a New York City strip club in August.  If she fails to show to her next court date, the judge will issue a bench warrant for her arrest. https://www.buzzfeednews.com/article/michaelblackmon/cardi-b-court-appearance-no-show?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543857736000
2093,"Still have an iTunes match subscription but are afraid of losing your music? As long as you download all your iCloud Music Library songs to a computer, they’re safe. https://www.buzzfeednews.com/article/nicolenguyen/how-to-cancel-itunes-match-save-music-library?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543856996000
2094,"""Whenever I stumble upon a Norah Jones song ... I remember those feelings of wistful melancholy, those awkward attempts to figure out what I liked and who I was as a young person"" — @TomiObaro https://www.buzzfeednews.com/article/tomiobaro/norah-jones-come-away-with-me-2000s-starbucks?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543855784000
2095,Black women decided the 2016 Democratic nominee. They’ll have an even bigger say in 2020. https://www.buzzfeednews.com/article/bensmith/black-women-primary-2020-kamala-deval-booker?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543854809000
2096,"George H.W. Bush's service dog, Sully, was photographed in front of his casket, seeming to say farewell to the late president 😭 https://www.buzzfeednews.com/article/mbvd/george-hw-bushs-service-dog-says-goodbye-to-his-boss?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543852802000
2097,"""We not paying bills together, we ain't never had no pregnancy scares, nothing like that — it's not real."" @itsjameer has *thoughts* on ""situationships"" 📢  Catch #HellaOpinions live Wednesdays at 9 pm ET, right here on Twitter. pic.twitter.com/AG52eWuHVE",1543851839000
2098,"From Legally Blonde to 10 Things I Hate About You, Karen McCullah and Kirsten “Kiwi” Smith are responsible for several of the most iconic movie moments of the past 30 years https://www.buzzfeednews.com/article/alannabennett/legally-blonde-10-things-i-hate-about-you-women?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543850744000
2099,Facebook's handling of the George Soros scandal reveals its larger problems https://www.buzzfeednews.com/article/charliewarzel/facebook-soros-scandal-research?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543850308000
2100,"Today on @AM2DM we're sitting down with Russell Hornsby, plus talking George H. W. Bush, Beyoncé, and the Cameo app drama https://twitter.com/i/events/940982303324389377 …",1543849260000
2101,"Still, the communications strategists we spoke with said they take on clients accused of horrible behavior because they want to protect their client from being one of the few people who ARE wrongfully accused.  https://www.buzzfeednews.com/article/michaelblackmon/me-too-crisis-publicists?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/9WUrT0H7fk",1543848573000
2102,"According to the National Sexual Violence Resource Center, 1 in 5 women and 1 in 71 men will be raped at some point in their lives.   Only between 2% and 10% of sexual assault allegations are false, and the majority of victims don’t ever report the crime.",1543848526000
2103,"“I’d rather know he was a basketball player or jock that drank beer and had fun, but in his mind never took it too far,” said the head of a PR firm, adding that they didn’t think it was smart for Brett Kavanaugh to play up his churchgoing boy image. https://www.buzzfeednews.com/article/michaelblackmon/me-too-crisis-publicists?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543848501000
2104,"The dos and don'ts of what to reveal in a statement vary depending on whom you ask. But one unwavering rule is to never lie. And if you don’t know the answer to something, being quiet is often the best option.",1543848451000
2105,"Shapiro says once enough evidence has been gathered and vetted, the defense can begin to craft a public story that will best aid his client to be believed.   The crisis response team then begins to make contact with reporters scurrying to file stories. pic.twitter.com/8U4vmqbXDy",1543848430000
2106,The first perception those interviewed wanted to clear up was that they were willing to provide spin for anyone as long as the price was right.   Attorneys and PR professionals work together to research and fact-check a potential client’s story. pic.twitter.com/ReD7qT5wbS,1543848398000
2107,BuzzFeed News reporter @blackmon spoke to 6 people within the crisis management industry about how their jobs have changed in the last year and to learn about what it's like on the other side of the reporting process.  https://www.buzzfeednews.com/article/michaelblackmon/me-too-crisis-publicists?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543848189000
2108,"Business is booming for publicists and lawyers working to defend celebrities accused of misconduct in the #MeToo era.   “I call it the ‘Not Me’ movement,”  Criminal defense attorney Lou Shapiro said, “because my clients are saying, ‘It’s not me.’”  https://www.buzzfeednews.com/article/michaelblackmon/me-too-crisis-publicists?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543847983000
2109,The French government will meet with protest leaders and opposition parties to cool tensions that have led to three consecutive weekends of riots across France https://www.buzzfeed.com/laurasilver/macron-police-paris-riots?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543846811000
2110,Business is booming for publicists and lawyers working to defend celebrities accused of misconduct in the #MeToo era  https://www.buzzfeednews.com/article/michaelblackmon/me-too-crisis-publicists?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543846506000
2111,"I am real and not a clone, Nigeria’s president has genuinely said https://www.buzzfeednews.com/article/rosebuchanan/muhammadu-buhari-nigeria-president-clone-dead?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543844671000
2112,"A university in Hungary founded by George Soros confirmed it's moving to Vienna: ""CEU has been forced out” https://www.buzzfeednews.com/article/emilytamkin/trump-hungary-soros-ceu-close?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543844148000
2113,"Emmanuel Macron thanked police for their ""flawless courage"" after the riots in Paris  https://www.buzzfeed.com/laurasilver/macron-police-paris-riots?bftwuk&bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543839960000
2114,"Unwilling to wait weeks in Mexico to press their asylum claims, a group of 30 caravan members, with a BuzzFeed News reporter in tow, search for a way to skirt the border barriers. https://www.buzzfeednews.com/article/adolfoflores/caravan-migrants-border-patrolhide-seek?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543838460000
2115,Neil deGrasse Tyson has denied an allegation of rape and apologized to women who accused him of sexual misconduct. https://www.buzzfeednews.com/article/skbaer/neil-degrasse-tyson-responds-allegations?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543834860000
2116,"For the last three-and-a-half years, Texas has bought execution drugs from a pharmacy that has been cited for dangerous practices.  https://www.buzzfeednews.com/article/adolfoflores/caravan-migrants-border-patrolhide-seek?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543833180000
2117,"With the US asylum system slowed to a crawl, migrants who can't wait weeks try to slip by Border Patrol agents at night.  https://www.buzzfeednews.com/article/adolfoflores/caravan-migrants-border-patrolhide-seek?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543831260000
2118,Protesters scaled the iconic Arc de Triomphe in the third consecutive weekend of riots over rising fuel prices and the high cost of living in France. https://www.buzzfeed.com/laurasilver/prostesters-attacked-the-arc-de-triomphe-in-the-third?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543829580000
2119,"""The Favourite"" is really about the idea that an absolute leader, or the illusion of one, is its own mass delusion. https://www.buzzfeednews.com/article/alisonwillmore/the-favourite-death-of-stalin-political-satire-trump?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543827720000
2120,"""So here I am / lying next to my husband, / children tucked into their bunks, / divorce papers nesting / in a printer on 138th""  Poem by @RachelMcKibbens https://www.buzzfeednews.com/article/rachelmckibbens/poetry-brooklyn-ocean-avenue-2006?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543825920000
2121,"""Mission complete."" 💔 https://www.buzzfeednews.com/article/mbvd/george-hw-bushs-service-dog-says-goodbye-to-his-boss?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543824240000
2122,"If you love to cook or just to eat in general, Bon Appétit’s test kitchen chefs should be on your radar https://www.buzzfeednews.com/article/louispeitzman/bon-appetit-cooking-videos-youtube-claire-saffitz-brad-leone?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543824060000
2123,"""These books draw complex portraits of narrators who have difficulty accessing their own anger or admitting to their own abuses of power."" https://www.buzzfeednews.com/article/kristenevans/womens-rage-in-2018-books?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543822380000
2124,"HIV researchers are incensed that the first reported use of gene editing in human embryos was aimed at conferring HIV immunity, criticizing the move as reckless and unnecessary. https://www.buzzfeednews.com/article/nidhisubbaraman/hiv-crispr-china-twins?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543820640000
2125,We’d like to hear about your experience about dealing with medical debt https://www.buzzfeed.com/venessawong/tell-us-about-your-health-care-debt-and-impacts?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543818720000
2126,"In a 2,500 word internal memo released publicly, a former Facebook employee delivered a blunt assessment of the company’s diversity and inclusion efforts. “Facebook has a black people problem,” he wrote. https://www.buzzfeednews.com/article/charliewarzel/former-employee-tells-facebook-in-a-memo-facebook-has-a?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543816980000
2127,"“If everybody’s path is independent, then there isn’t really a path.” https://www.buzzfeednews.com/article/josephbernstein/does-hateful-speech-lead-to-violence?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543815180000
2128,"Have you ever read something that changed your mind, or gave you a new insight? We've created the Outside Your Bubble group to share stories and articles that moved us, and we want to hear from you.   http://www.facebook.com/groups/outsideyourbubble …",1543814040000
2129,Good news for you and your double life! Now you can make a list of Close Friends for your stories. https://www.buzzfeednews.com/article/katienotopoulos/instagram-adds-a-close-friends-only-feature-for-stories?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543813440000
2130,"George H.W. Bush's service dog, Sully, was photographed in front of his casket, seeming to say farewell to the late president 😭 https://www.buzzfeednews.com/article/mbvd/george-hw-bushs-service-dog-says-goodbye-to-his-boss?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543812461000
2131,"Facebook chief operating officer Sheryl Sandberg requested research on a perceived company enemy, the billionaire George Soros, according to an internal email described to BuzzFeed News https://www.buzzfeednews.com/article/ryanmac/emails-show-sheryl-sandberg-aware-facebooks-definers-george?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543811580000
2132,The California nurse who was deported to Mexico has won her appeal to return to the US https://www.buzzfeednews.com/article/hamedaleaziz/nurse-deported-family-trump-wins-appeal?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543809780000
2133,Attorneys for transgender members of the caravan are rushing to find people willing to house them in the United States while their asylum cases play out in court https://www.buzzfeednews.com/article/adolfoflores/lgbt-transgender-caravan-sponsors-needed?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543807980000
2134,"A bible museum backed by white conservatives is suddenly trying hard to attract black visitors.  “There has been a history of actions that could be, at the least, perceived as favoring a white protestant audience,” the museum’s curation director says. https://www.buzzfeednews.com/article/dominicholden/bible-museum-dc-black-visitors-hobby-lobby?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543806240000
2135,Based on what other book lovers are reading 📚 https://www.buzzfeednews.com/article/ariannarebolini/books-to-read-if-you-liked-family-trust?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543805100000
2136,"A petition started by employees of Ted Baker alleges that the company's CEO, Ray Kelvin, regularly ""tries to massage people around the office, insists on long hugs with staff members, touches them inappropriately and openly asks his staff for sex"" https://www.buzzfeednews.com/article/mbvd/ted-baker-forced-hugging-petition?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543804866000
2137,"Prosecutors in special counsel Robert Mueller's office haven't decided whether to bring more charges against former Trump campaign chair Paul Manafort, now that they've accused him of lying after signing a plea deal. https://www.buzzfeednews.com/article/zoetillman/paul-manafort-charges-mueller-sentencing?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543804380000
2138,"Facebook’s recent opposition research scandal against billionaire George Soros is revealing, but not for the reasons you might think https://www.buzzfeednews.com/article/charliewarzel/facebook-soros-scandal-research?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543803552000
2139,A robot on the International Space Station just threw a tantrum in its first online video 🤖 https://www.buzzfeed.com/elfyscott/a-robot-on-the-international-space-station-just-threw-a?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543802759000
2140,"House Democrats who pushed for and supported impeachment now say they have other avenues to build a case against the president, and are backing off of their former initiatives now that they will be the majority party in January. https://www.buzzfeednews.com/article/lissandravilla/house-democrats-impeachment?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543802580000
2141,"The second, also 7 years old, said she “got a shot, and that it hurt really bad and she screamed,” court papers say. https://www.buzzfeednews.com/article/hannahallam/fgm-dawoodi-bohra-genital-cutting-michigan-ruling?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543800720000
2142,"Regina King, who stars in the upcoming film adaption of James Baldwin's 1974 novel If Beale Street Could Talk, says that making it in Hollywood requires “honesty” and “never giving up.” https://www.buzzfeednews.com/article/remysmidt/regina-king-jenkins-if-beale-street-could-talk-profile?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543799760000
2143,"Regina King is already an Oscar frontrunner this year for her role in “If Beale Street Could Talk.” Her secret to a successful, decades-long career? Staying out of her comfort zone.  Watch the full episode on PROFILE: https://www.facebook.com/profilebuzzfeednews/videos/277577656434706/ …",1543799509000
2144,"A Minnesota man who received no prison time after pleading guilty to having sex with a teenage relative between 60 and 100 times will remain free, despite prosecutors’ attempts to get him a longer sentence https://www.buzzfeednews.com/article/jtes/michael-hill-minnesota-appeal-probation-metoo?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543798920000
2145,This is how Matthew Macfadyen went from Mr. Darcy to playing that total dick on “Succession” https://www.buzzfeednews.com/article/kateaurthur/matthew-macfadyen-succession-howards-end?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543797060000
2146,"In intimate testimonies, the families of students killed during the Parkland high school shooting, along with students and teachers who were there, revisit that February day, its pain, and what they lost. (🎥: Jeff Vespa/@portraits) https://www.buzzfeednews.com/article/jeffvespa/parkland-survivors-stories?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543795320000
2147,Dow’s own data showed a pesticide hurt rats. But the company didn’t tell regulators. https://www.buzzfeednews.com/article/nidhisubbaraman/dow-pesticide-toxicity-fight-epa?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543793160000
2148,"""We are not headed backward into the land before Roe — we are headed forward into uncharted territory"" — @laurahercher https://www.buzzfeednews.com/article/laurahercher/supreme-court-roe-v-wade-abortion-access?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543791480000
2149,One reason the US and Mexico can’t agree on having asylum-seekers wait in Mexico: The Trump administration itself is divided https://www.buzzfeednews.com/article/hamedaleaziz/trump-asylum-mexico-waiting-disagree?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543789980000
2150,"House Democrats who pushed for and supported impeachment now say they have other avenues to build a case against the president, and are backing off of their former initiatives https://www.buzzfeednews.com/article/lissandravilla/house-democrats-impeachment?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543787580000
2151,"A Bible museum backed by white Conservatives is suddenly trying super hard to attract black visitors.  ""There has been a history of actions that could be, at the least, perceived as favoring a white protestant audience."" https://www.buzzfeednews.com/article/dominicholden/bible-museum-dc-black-visitors-hobby-lobby?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543786080000
2152,This hotel hangs off the side of a mountain — and the way you check-in is absolutely wild ⛰👀 pic.twitter.com/D77CA2UJRb,1543784940000
2153,How Matthew Macfadyen went from Mr. Darcy to playing that total dick on “Succession”  https://www.buzzfeednews.com/article/kateaurthur/matthew-macfadyen-succession-howards-end?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543784525000
2154,These tainted supplements led to prolonged erections and even surgery in some men https://www.buzzfeednews.com/article/carolinekee/rhino-male-enhancement-pills-fda-warning?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543782672000
2155,"Along a dark Mexican beach, caravan members play hide and seek with the US Border Patrol https://www.buzzfeednews.com/article/adolfoflores/caravan-migrants-border-patrolhide-seek?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543780318000
2156,no for the last time that optical illusion is not a stress test https://www.buzzfeednews.com/article/janelytvynenko/fake-news-quiz-dec-2?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543779509000
2157,"We, the readers and viewers of 2018, are consuming Russia investigation news like part of the biggest internet fandom ever.   We’re in the throes of fan theories and everything else, alert to and at the mercy of the next development. — @katherinemiller https://www.buzzfeednews.com/article/katherinemiller/russia-investigation-fandom-wars?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543777299000
2158,"If Democrats want a shot in rural America, they can start by standing up against the corporate monopolies that have bled communities dry, write @sarahmillerdc and @AustinFrerick https://www.buzzfeednews.com/article/sarahmiller1/democrats-win-rural-america-but-what-broke-it?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543775424000
2159,We slow down the chaos so you can understand it 🙌  Sign up for our morning newsletter  https://bzfd.it/2yR6A3k ,1543772760000
2160,Here are the teams in the College Football Playoff: 1) Alabama 🐘 2) Clemson 🐅 3) Notre Dame ☘️ 4) Oklahoma 🔴 #CFBPlayoffs,1543772515000
2161,"Meet Anna, a rescue corgi that enjoys hiking, kayaking, and swimming ❤️ pic.twitter.com/HWDKEzgfRk",1543771680000
2162,Protesters scaled the Arc de Triomphe in the third consecutive weekend of demonstrations in Paris over rising fuel prices and the high cost of living in France  https://www.buzzfeed.com/laurasilver/prostesters-attacked-the-arc-de-triomphe-in-the-third?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/1SWPjX6d3B,1543770000000
2163,This month’s BuzzFeed book club pick Is “The Friend” by Sigrid Nunez. Read an excerpt here 📚❤️ https://www.buzzfeednews.com/article/sigridnunez/buzzfeed-book-club-december-pick-the-friend?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543769676000
2164,A vast majority of teens in a new survey believe social media is good for them: • 81% said it makes them feel more connected to friends • 71% said it helps them show their creative side • 68% said it gave them support them through tough times https://www.buzzfeednews.com/article/katienotopoulos/teens-gen-z-positive-on-social-media?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543768260000
2165,"A high school newspaper was suspended for publishing an investigation into football players' transfers.  “They are like ‘well you raised an uproar, we’re going to try and silence you,'"" the 17-year-old editor-in-chief said. https://www.buzzfeednews.com/article/amberjamieson/harber-high-arkansas-student-newspaper-suspended-football?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543767130000
2166,Alexandria Ocasio-Cortez and the new left soon to enter Congress have decided on their first big fight with establishment Democrats: climate change policy https://www.buzzfeednews.com/article/ryancbrooks/alexandria-ocasio-cortez-climate-change-green-new-deal?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543766111000
2167,This man rescued a stork with a broken wing 25 years ago — and has been looking after her ever since ❤️ pic.twitter.com/vZnDASRKEM,1543766040000
2168,"Expectations are lackluster for the year’s most important climate meeting, happening in Poland’s coal country and sponsored by coal companies https://www.buzzfeednews.com/article/zahrahirji/climate-talks-poland-cop24?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543763204000
2169,Malicious apps put your security at risk. Here's how to protect yourself 🚫 pic.twitter.com/57OxlBAYxx,1543762800000
2170,"Here’s how the “Thank U, Next” video was made https://www.buzzfeednews.com/article/krystieyandoli/ariana-grande-thank-u-next-video-behind-the-scenes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543761120000
2171,Police say a woman was fatally shot by her boyfriend's ex-wife while decorating for Christmas https://www.buzzfeednews.com/article/juliareinstein/woman-shot-by-boyfriends-ex-salt-lake-city-utah-christmas?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543759380000
2172,"Neil Degrasse Tyson denied allegations of rape, and apologized to women accusing him of sexual misconduct https://www.buzzfeednews.com/article/skbaer/neil-degrasse-tyson-responds-allegations?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543757520000
2173,"A Latino father and his son were allegedly attacked at their tire shop by a man shouting ""I hate Mexicans"" https://www.buzzfeednews.com/article/skbaer/salt-lake-city-tire-shop-attack-hate-crime?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543755660000
2174,Deontay Wilder and Tyson Fury's boxing match ended in a draw and some people aren't happy about the result https://www.buzzfeed.com/adeonibada/deontay-wilder-vs-tyson-fury-boxing-match-draw-knockout?bftwuk&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543753980000
2175,Trump won’t apologize for past attacks on George H.W. Bush and his family https://www.buzzfeednews.com/article/davidmack/trump-bush-regret-criticism?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543752120000
2176,BuzzFeed News has obtained a document Facebook commissioned as research on billionaire George Soros following critical comments the billionaire investor made about the company https://www.buzzfeednews.com/article/ryanmac/soros-facebook-definers-research?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543750200000
2177,"In court documents, Michael Cohen’s lawyers argued that their client should not receive any jail time because he helped authorities despite huge pressure from Trump https://www.buzzfeednews.com/article/amberjamieson/michael-cohen-jail-lawyers?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543748400000
2178,A Salt Lake City woman was shot and killed by her boyfriend's ex-wife while decorating a Christmas tree with his young children  https://www.buzzfeednews.com/article/juliareinstein/woman-shot-by-boyfriends-ex-salt-lake-city-utah-christmas?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543746600000
